;authors;article_url;doi;volume_name;volume_date;volume_url;year;keywords
1018;['Magud, Nicolas E.'];https://www.sciencedirect.com/science/article/pii/S0164070409000597;https://doi.org/10.1016/j.jmacro.2009.08.003;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['currency', 'mismatch', 'openness', 'exchange', 'rate', 'regime', 'choice']
1019;['Young, Andrew T.'];https://www.sciencedirect.com/science/article/pii/S0164070409000706;https://doi.org/10.1016/j.jmacro.2009.09.008;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['one', 'things', 'know', '’', 'us', 'labor', '’', 'share', 'relatively', 'stable']
1020;['Sedgley, Norman', 'Elmslie, Bruce'];https://www.sciencedirect.com/science/article/pii/S0164070409000949;https://doi.org/10.1016/j.jmacro.2009.12.004;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['reinterpreting', 'jones', 'critique', 'time', 'series', 'approach', 'testing', 'understanding', 'idea', 'driven', 'growth', 'models', 'transitional', 'dynamics']
1021;['Cavalcanti, Marco Antonio F.H.'];https://www.sciencedirect.com/science/article/pii/S0164070409000846;https://doi.org/10.1016/j.jmacro.2009.10.005;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['credit', 'market', 'imperfections', 'power', 'financial', 'accelerator', 'theoretical', 'empirical', 'investigation']
1022;['Aslanidis, Nektarios', 'Cipollini, Andrea'];https://www.sciencedirect.com/science/article/pii/S0164070409000810;https://doi.org/10.1016/j.jmacro.2009.10.002;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['leading', 'indicator', 'properties', 'us', 'high-yield', 'credit', 'spreads']
1023;['Holzner, Christian', 'Meier, Volker', 'Werding, Martin'];https://www.sciencedirect.com/science/article/pii/S0164070409000421;https://doi.org/10.1016/j.jmacro.2009.05.002;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['workfare', 'monitoring', 'efficiency', 'wages']
1024;['Pozzi, Lorenzo'];https://www.sciencedirect.com/science/article/pii/S0164070409000937;https://doi.org/10.1016/j.jmacro.2009.12.003;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['idiosyncratic', 'labour', 'income', 'risk', 'aggregate', 'consumption', 'unobserved', 'component', 'approach']
1025;['Asano, Takao'];https://www.sciencedirect.com/science/article/pii/S0164070409000962;https://doi.org/10.1016/j.jmacro.2009.12.006;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['optimal', 'tax', 'policy', 'foreign', 'direct', 'investment', 'ambiguity']
1026;['Rhee, Hyuk-jae', 'Turdaliev, Nurlan'];https://www.sciencedirect.com/science/article/pii/S0164070409000226;https://doi.org/10.1016/j.jmacro.2009.02.003;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['aggregate', 'shock', 'monetary', 'policy', 'regimes']
1027;['Bontempi, Maria Elena', 'Golinelli, Roberto', 'Parigi, Giuseppe'];https://www.sciencedirect.com/science/article/pii/S0164070409000287;https://doi.org/10.1016/j.jmacro.2009.03.004;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['demand', 'uncertainty', 'curbs', 'investment', 'evidence', 'panel', 'italian', 'manufacturing', 'firms']
1028;['Guariglia, Alessandra', 'Mateut, Simona'];https://www.sciencedirect.com/science/article/pii/S016407040900024X;https://doi.org/10.1016/j.jmacro.2009.03.001;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['inventory', 'investment', 'global', 'engagement', 'financial', 'constraints', 'uk', 'evidence', 'micro', 'data']
1029;['Dessy, Sylvain', 'Mbiekop, Flaubert', 'Pallage, Stéphane'];https://www.sciencedirect.com/science/article/pii/S0164070409000822;https://doi.org/10.1016/j.jmacro.2009.10.003;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['mechanics', 'trade-induced', 'structural', 'transformation']
1030;['Chu, Kam Hon'];https://www.sciencedirect.com/science/article/pii/S0164070409000858;https://doi.org/10.1016/j.jmacro.2009.10.006;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['bank', 'mergers', 'branch', 'networks', 'economic', 'growth', 'theory', 'evidence', 'canada', '1889–1926']
1031;['Fisher, Lance A.', 'Otto, Glenn', 'Voss, Graham M.'];https://www.sciencedirect.com/science/article/pii/S0164070409000457;https://doi.org/10.1016/j.jmacro.2009.06.004;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['response', 'australian', 'consumption', 'housing', 'wealth']
1032;['Cavallari, Lilia'];https://www.sciencedirect.com/science/article/pii/S0164070409000238;https://doi.org/10.1016/j.jmacro.2009.02.005;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['exports', 'foreign', 'direct', 'investments', 'endogenous-entry', 'model', 'real', 'nominal', 'uncertainty']
1033;['Hartwig, Jochen'];https://www.sciencedirect.com/science/article/pii/S0164070409000469;https://doi.org/10.1016/j.jmacro.2009.06.003;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['health', 'capital', 'formation', 'good', 'long-term', 'economic', 'growth', '–', 'panel', 'granger-causality', 'evidence', 'oecd', 'countries']
1034;['Lee, Manjong'];https://www.sciencedirect.com/science/article/pii/S0164070409000391;https://doi.org/10.1016/j.jmacro.2009.04.001;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['carrying', 'cost', 'money', 'real', 'effects', 'denomination', 'structure']
1035;['Castro, Vítor'];https://www.sciencedirect.com/science/article/pii/S0164070409000482;https://doi.org/10.1016/j.jmacro.2009.06.006;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['duration', 'economic', 'expansions', 'recessions', 'duration', 'dependence']
1036;['Beenstock, Michael', 'Ilek, Alex'];https://www.sciencedirect.com/science/article/pii/S0164070409000433;https://doi.org/10.1016/j.jmacro.2009.06.001;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['wicksell', '’', 'classical', 'dichotomy', 'natural', 'rate', 'interest', 'independent', 'money', 'rate', 'interest']
1037;['Kia, Amir'];https://www.sciencedirect.com/science/article/pii/S0164070409000251;https://doi.org/10.1016/j.jmacro.2009.03.005;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['overnight', 'monetary', 'policy', 'united', 'states', 'active', 'interest-rate', 'smoothing']
1038;['Moura, Marcelo L.', 'de Carvalho, Alexandre'];https://www.sciencedirect.com/science/article/pii/S0164070409000263;https://doi.org/10.1016/j.jmacro.2009.03.002;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['taylor', 'rules', 'say', 'monetary', 'policy', 'latin', 'america']
1039;['Chmelarova, Viera', 'Nath, Hiranya K.'];https://www.sciencedirect.com/science/article/pii/S0164070409000688;https://doi.org/10.1016/j.jmacro.2009.09.006;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['relative', 'price', 'convergence', 'among', 'us', 'cities', 'choice', 'numeraire', 'city', 'matter']
1040;['Cooke, Dudley'];https://www.sciencedirect.com/science/article/pii/S0164070409000585;https://doi.org/10.1016/j.jmacro.2009.08.001;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['consumption', 'home', 'bias', 'exchange', 'rate', 'behavior']
1041;['Coleman, Simeon'];https://www.sciencedirect.com/science/article/pii/S0164070409000603;https://doi.org/10.1016/j.jmacro.2009.08.002;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['inflation', 'persistence', 'franc', 'zone', 'evidence', 'disaggregated', 'prices']
1042;['Bental, Benjamin', 'Demougin, Dominique'];https://www.sciencedirect.com/science/article/pii/S0164070409000676;https://doi.org/10.1016/j.jmacro.2009.09.005;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['declining', 'labor', 'shares', 'bargaining', 'power', 'institutional', 'explanation']
1043;['Ang, James B.'];https://www.sciencedirect.com/science/article/pii/S0164070409000445;https://doi.org/10.1016/j.jmacro.2009.06.002;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['research', 'technological', 'change', 'financial', 'liberalization', 'south', 'korea']
1044;['Easaw, Joshy', 'Ghoshray, Atanu'];https://www.sciencedirect.com/science/article/pii/S0164070409000925;https://doi.org/10.1016/j.jmacro.2009.12.002;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['news', 'households', '’', 'subjective', 'macroeconomic', 'expectations']
1045;['Kurozumi, Takushi'];https://www.sciencedirect.com/science/article/pii/S0164070409000871;https://doi.org/10.1016/j.jmacro.2009.11.002;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['distortionary', 'taxation', 'interest', 'rate', 'policy']
1046;['Driver, Ciaran', 'Muñoz-Bugarin, Jair'];https://www.sciencedirect.com/science/article/pii/S0164070409000275;https://doi.org/10.1016/j.jmacro.2009.03.003;Volume 32;March 2010;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/32/issue/1;2010;['capital', 'investment', 'unemployment', 'europe', 'neutrality']
1047;['Altug, Sumru', 'Demers, Fanny S.', 'Demers, Michel'];https://www.sciencedirect.com/science/article/pii/S0164070409000056;https://doi.org/10.1016/j.jmacro.2009.01.001;Volume 31;December 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/4;2009;['investment', 'tax', 'credit', 'irreversible', 'investment']
1048;['Li, Jingyuan', 'Liu, Yongming', 'Tian, Guoqiang'];https://www.sciencedirect.com/science/article/pii/S0164070408000839;https://doi.org/10.1016/j.jmacro.2008.12.003;Volume 31;December 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/4;2009;['reputation', 'strategic', 'model', 'monetary', 'policy', 'continuous-time']
1049;['Farvaque, Etienne', 'Matsueda, Norimichi', 'Méon, Pierre-Guillaume'];https://www.sciencedirect.com/science/article/pii/S0164070409000068;https://doi.org/10.1016/j.jmacro.2009.01.002;Volume 31;December 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/4;2009;['monetary', 'policy', 'committees', 'impact', 'volatility', 'policy', 'rates']
1050;['Aguiar, Alvaro', 'Ribeiro, Ana Paula'];https://www.sciencedirect.com/science/article/pii/S0164070408000827;https://doi.org/10.1016/j.jmacro.2008.12.007;Volume 31;December 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/4;2009;['monetary', 'policy', 'transition', 'costs', 'labor', 'market', 'reform']
1051;['Martins, Luis F.', 'Gabriel, Vasco J.'];https://www.sciencedirect.com/science/article/pii/S016407040900007X;https://doi.org/10.1016/j.jmacro.2009.01.003;Volume 31;December 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/4;2009;['new', 'keynesian', 'phillips', 'curves', 'potential', 'identification', 'failures', 'generalized', 'empirical', 'likelihood', 'analysis']
1052;['Mizushima, Atsue'];https://www.sciencedirect.com/science/article/pii/S0164070409000020;https://doi.org/10.1016/j.jmacro.2008.12.009;Volume 31;December 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/4;2009;['intergenerational', 'transfers', 'time', 'public', 'long-term', 'care', 'aging', 'population']
1053;['Chu, Angus C.'];https://www.sciencedirect.com/science/article/pii/S0164070409000044;https://doi.org/10.1016/j.jmacro.2008.12.006;Volume 31;December 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/4;2009;['politico-economic', 'analysis', 'european', 'union', '’', 'r', 'policy']
1054;['Wu, Jyh-Lin', 'Lee, Hsiu-Yun'];https://www.sciencedirect.com/science/article/pii/S0164070408000840;https://doi.org/10.1016/j.jmacro.2008.12.002;Volume 31;December 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/4;2009;['revisit', 'non-linear', 'mean', 'reversion', 'real', 'exchange', 'rates', 'evidence', 'series-specific', 'non-linear', 'panel', 'unit-root', 'test']
1055;['Grossmann, Volker'];https://www.sciencedirect.com/science/article/pii/S0164070409000032;https://doi.org/10.1016/j.jmacro.2008.12.008;Volume 31;December 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/4;2009;['entrepreneurial', 'innovation', 'economic', 'growth']
1056;['Kitaura, Koji'];https://www.sciencedirect.com/science/article/pii/S0164070409000214;https://doi.org/10.1016/j.jmacro.2009.02.004;Volume 31;December 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/4;2009;['child', 'labor', 'education', 'aid', 'economic', 'growth']
1057;['Crespo Cuaresma, Jesús', 'Slacik, Tomas'];https://www.sciencedirect.com/science/article/pii/S016407040900010X;https://doi.org/10.1016/j.jmacro.2009.01.004;Volume 31;December 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/4;2009;['determinants', 'currency', 'crises', 'role', 'model', 'uncertainty']
1058;['Hu, Yifan', 'Kam, Timothy'];https://www.sciencedirect.com/science/article/pii/S0164070409000093;https://doi.org/10.1016/j.jmacro.2009.01.006;Volume 31;December 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/4;2009;['bonds', 'transactions', 'service', 'optimal', 'ramsey', 'policy']
1059;['Aloy, Marcel', 'Gente, Karine'];https://www.sciencedirect.com/science/article/pii/S0164070408000657;https://doi.org/10.1016/j.jmacro.2008.10.002;Volume 31;December 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/4;2009;['role', 'demography', 'long-run', 'yen/usd', 'real', 'exchange', 'rate', 'appreciation']
1060;['Mondal, Debasis', 'Ranjan Gupta, Manash'];https://www.sciencedirect.com/science/article/pii/S0164070409000081;https://doi.org/10.1016/j.jmacro.2009.01.005;Volume 31;December 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/4;2009;['endogenous', 'imitation', 'endogenous', 'growth', 'north–south', 'model', 'theoretical', 'analysis']
1061;['Givens, Gregory E.'];https://www.sciencedirect.com/science/article/pii/S0164070408000797;https://doi.org/10.1016/j.jmacro.2008.12.001;Volume 31;December 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/4;2009;['price', 'level', 'target', 'strategic', 'delegation', 'sticky', 'price', 'wage', 'economy']
1062;['Antony, Jürgen'];https://www.sciencedirect.com/science/article/pii/S0164070408000815;https://doi.org/10.1016/j.jmacro.2008.12.004;Volume 31;December 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/4;2009;['capital/labor', 'substitution', 'capital', 'deepening', 'fdi']
1063;['Voss, G.M.', 'Willard, L.B.'];https://www.sciencedirect.com/science/article/pii/S016407040800058X;https://doi.org/10.1016/j.jmacro.2008.09.002;Volume 31;December 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/4;2009;['monetary', 'policy', 'exchange', 'rate', 'evidence', 'two-country', 'model']
1064;['Söderlind, Paul'];https://www.sciencedirect.com/science/article/pii/S0164070409000196;https://doi.org/10.1016/j.jmacro.2009.02.001;Volume 31;December 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/4;2009;['c-capm', 'without', 'ex', 'post', 'data']
1065;['Tillmann, Peter'];https://www.sciencedirect.com/science/article/pii/S016407040800061X;https://doi.org/10.1016/j.jmacro.2008.09.008;Volume 31;December 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/4;2009;['stabilization', 'bias', 'robust', 'monetary', 'policy', 'delegation']
1066;['Harrison, Sharon', 'Weder, Mark'];https://www.sciencedirect.com/science/article/pii/S0164070409000408;https://doi.org/10.1016/j.jmacro.2009.05.003;Volume 31;September 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/3;2009;['technological', 'change', 'roaring', 'twenties', 'neoclassical', 'perspective']
1067;['Ishise, Hirokazu', 'Sawada, Yasuyuki'];https://www.sciencedirect.com/science/article/pii/S0164070408000554;https://doi.org/10.1016/j.jmacro.2008.08.002;Volume 31;September 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/3;2009;['aggregate', 'returns', 'social', 'capital', 'estimates', 'based', 'augmented', 'augmented-solow', 'model']
1068;['Francis, Johanna L.'];https://www.sciencedirect.com/science/article/pii/S0164070408000785;https://doi.org/10.1016/j.jmacro.2008.10.007;Volume 31;September 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/3;2009;['wealth', 'capitalist', 'spirit']
1069;['Buch, Claudia M.', 'Toubal, Farid'];https://www.sciencedirect.com/science/article/pii/S0164070408000499;https://doi.org/10.1016/j.jmacro.2008.07.004;Volume 31;September 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/3;2009;['openness', 'growth', 'long', 'shadow', 'berlin', 'wall']
1070;['Chen, Jhy-hwa', 'Shieh, Jhy-yuan', 'Chang, Juin-jen', 'Lai, Ching-chong'];https://www.sciencedirect.com/science/article/pii/S0164070408000682;https://doi.org/10.1016/j.jmacro.2008.10.004;Volume 31;September 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/3;2009;['growth', 'welfare', 'transitional', 'dynamics', 'endogenously', 'growing', 'economy', 'abatement', 'labor']
1071;['Angyridis, Constantine'];https://www.sciencedirect.com/science/article/pii/S0164070408000566;https://doi.org/10.1016/j.jmacro.2008.08.003;Volume 31;September 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/3;2009;['balanced', 'budget', 'vs.', 'tax', 'smoothing', 'small', 'open', 'economy', 'welfare', 'comparison']
1072;['Nakamura, Hideki'];https://www.sciencedirect.com/science/article/pii/S0164070408000633;https://doi.org/10.1016/j.jmacro.2008.09.006;Volume 31;September 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/3;2009;['micro-foundation', 'constant', 'elasticity', 'substitution', 'production', 'function', 'mechanization']
1073;['Zhang, Wenlang'];https://www.sciencedirect.com/science/article/pii/S0164070408000578;https://doi.org/10.1016/j.jmacro.2008.09.003;Volume 31;September 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/3;2009;['china', '’', 'monetary', 'policy', 'quantity', 'versus', 'price', 'rules']
1074;['Daniels, Joseph P.', 'VanHoose, David D.'];https://www.sciencedirect.com/science/article/pii/S0164070408000670;https://doi.org/10.1016/j.jmacro.2008.10.003;Volume 31;September 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/3;2009;['openness', 'income-tax', 'progressivity', 'inflation']
1075;['Wigger, Berthold U.'];https://www.sciencedirect.com/science/article/pii/S0164070408000487;https://doi.org/10.1016/j.jmacro.2008.07.003;Volume 31;September 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/3;2009;['note', 'public', 'debt', 'tax-exempt', 'bonds', 'ponzi', 'games']
1076;['Rahman, Sajjadur', 'Serletis, Apostolos'];https://www.sciencedirect.com/science/article/pii/S0164070408000803;https://doi.org/10.1016/j.jmacro.2008.12.005;Volume 31;September 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/3;2009;['effects', 'exchange', 'rate', 'uncertainty', 'exports']
1077;['van der Ploeg, Frederick'];https://www.sciencedirect.com/science/article/pii/S0164070409000202;https://doi.org/10.1016/j.jmacro.2009.02.002;Volume 31;June 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/2;2009;['prudent', 'monetary', 'policy', 'prediction', 'output', 'gap']
1078;['Whelan, Karl T.'];https://www.sciencedirect.com/science/article/pii/S0164070408000396;https://doi.org/10.1016/j.jmacro.2008.06.003;Volume 31;June 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/2;2009;['technology', 'shocks', 'hours', 'worked', 'checking', 'robust', 'conclusions']
1079;['Gamber, Edward N.', 'Smith, Julie K.'];https://www.sciencedirect.com/science/article/pii/S0164070408000621;https://doi.org/10.1016/j.jmacro.2008.09.005;Volume 31;June 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/2;2009;['fed', '’', 'inflation', 'forecasts', 'still', 'superior', 'private', 'sector', '’']
1080;['Linnemann, Ludger'];https://www.sciencedirect.com/science/article/pii/S0164070408000608;https://doi.org/10.1016/j.jmacro.2008.09.004;Volume 31;June 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/2;2009;['macroeconomic', 'effects', 'shocks', 'public', 'employment']
1081;['Henzel, Steffen', 'Hülsewig, Oliver', 'Mayer, Eric', 'Wollmershäuser, Timo'];https://www.sciencedirect.com/science/article/pii/S0164070408000669;https://doi.org/10.1016/j.jmacro.2008.10.001;Volume 31;June 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/2;2009;['price', 'puzzle', 'revisited', 'cost', 'channel', 'explain', 'rise', 'inflation', 'monetary', 'policy', 'shock']
1082;['Aiyar, Shekhar', 'Dalgaard, Carl-Johan'];https://www.sciencedirect.com/science/article/pii/S0164070408000645;https://doi.org/10.1016/j.jmacro.2008.09.007;Volume 31;June 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/2;2009;['accounting', 'productivity', 'ok', 'assume', 'world', 'cobb–douglas']
1083;['Minea, Alexandru', 'Villieu, Patrick'];https://www.sciencedirect.com/science/article/pii/S0164070408000700;https://doi.org/10.1016/j.jmacro.2008.10.005;Volume 31;June 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/2;2009;['threshold', 'effects', 'monetary', 'fiscal', 'policies', 'growth', 'model', 'assessing', 'importance', 'financial', 'system']
1084;['Zanetti, Francesco'];https://www.sciencedirect.com/science/article/pii/S0164070408000694;https://doi.org/10.1016/j.jmacro.2008.10.006;Volume 31;June 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/2;2009;['effects', 'product', 'labor', 'market', 'regulation', 'macroeconomic', 'outcomes']
1085;['Schabert, Andreas'];https://www.sciencedirect.com/science/article/pii/S0164070408000542;https://doi.org/10.1016/j.jmacro.2008.08.001;Volume 31;June 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/2;2009;['money', 'supply', 'macroeconomic', 'stability', 'implementation', 'interest', 'rate', 'targets']
1086;['Mandler, Martin'];https://www.sciencedirect.com/science/article/pii/S0164070408000591;https://doi.org/10.1016/j.jmacro.2008.09.001;Volume 31;June 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/2;2009;['search', 'robust', 'monetary', 'policy', 'rules', '–', 'fed', 'look', 'money', 'growth', 'stock', 'market', 'performance']
1088;['Castle, Jennifer L.', 'Hendry, David F.'];https://www.sciencedirect.com/science/article/pii/S0164070407001358;https://doi.org/10.1016/j.jmacro.2007.08.018;Volume 31;March 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/1;2009;['long-run', 'determinants', 'uk', 'wages', '1860–2004']
1089;['Nielsen, Heino Bohn'];https://www.sciencedirect.com/science/article/pii/S0164070407001589;https://doi.org/10.1016/j.jmacro.2007.10.002;Volume 31;March 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/1;2009;['comment', 'long-run', 'determinants', 'uk', 'wages', '1860–2004']
1090;['Uebele, Martin', 'Ritschl, Albrecht'];https://www.sciencedirect.com/science/article/pii/S0164070407001310;https://doi.org/10.1016/j.jmacro.2007.08.012;Volume 31;March 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/1;2009;['stock', 'markets', 'business', 'cycle', 'comovement', 'germany', 'world', 'war', 'evidence', 'spectral', 'analysis']
1091;['Metz, Rainer'];https://www.sciencedirect.com/science/article/pii/S0164070408000177;https://doi.org/10.1016/j.jmacro.2008.01.004;Volume 31;March 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/1;2009;['comment', 'stock', 'markets', 'business', 'cycle', 'comovement', 'germany', 'world', 'war', 'evidence', 'spectral', 'analysis']
1092;['Crafts, Nicholas', 'Mills, Terence C.'];https://www.sciencedirect.com/science/article/pii/S0164070407001309;https://doi.org/10.1016/j.jmacro.2007.08.007;Volume 31;March 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/1;2009;['malthus', 'solow', 'malthusian', 'economy', 'really', 'evolve']
1093;['Craig, Lee'];https://www.sciencedirect.com/science/article/pii/S0164070407001577;https://doi.org/10.1016/j.jmacro.2007.10.005;Volume 31;March 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/1;2009;['comment', 'malthus', 'solow', 'malthusian', 'economy', 'really', 'evolve']
1094;['Azomahou, Théophile', 'Diebolt, Claude', 'Mishra, Tapas'];https://www.sciencedirect.com/science/article/pii/S0164070407001334;https://doi.org/10.1016/j.jmacro.2007.08.013;Volume 31;March 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/1;2009;['spatial', 'persistence', 'demographic', 'shocks', 'economic', 'growth']
1095;['Jaoul-Grammare, Magali'];https://www.sciencedirect.com/science/article/pii/S0164070407001528;https://doi.org/10.1016/j.jmacro.2007.10.008;Volume 31;March 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/1;2009;['comment', 'spatial', 'persistence', 'demographic', 'shocks', 'economic', 'growth']
1096;['de la Croix, David', 'Lindh, Thomas', 'Malmberg, Bo'];https://www.sciencedirect.com/science/article/pii/S016407040700136X;https://doi.org/10.1016/j.jmacro.2007.08.014;Volume 31;March 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/1;2009;['demographic', 'change', 'economic', 'growth', 'sweden', '1750–2050']
1097;['Doliger, Cédric'];https://www.sciencedirect.com/science/article/pii/S016407040700153X;https://doi.org/10.1016/j.jmacro.2007.10.006;Volume 31;March 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/1;2009;['comment', 'demographic', 'change', 'economic', 'growth', 'sweden', '1750–2050']
1098;['Darné, Olivier'];https://www.sciencedirect.com/science/article/pii/S0164070407001346;https://doi.org/10.1016/j.jmacro.2007.08.011;Volume 31;March 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/1;2009;['uncertain', 'unit', 'root', 'real', 'gnp', 're-examination']
1099;['Mishra, Tapas'];https://www.sciencedirect.com/science/article/pii/S0164070407001516;https://doi.org/10.1016/j.jmacro.2007.10.004;Volume 31;March 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/1;2009;['comment', 'uncertain', 'unit', 'root', 'real', 'gnp', 're-examination']
1100;['Field, Alexander J.'];https://www.sciencedirect.com/science/article/pii/S0164070407001322;https://doi.org/10.1016/j.jmacro.2007.08.008;Volume 31;March 2009;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/31/issue/1;2009;['us', 'economic', 'growth', 'gilded', 'age']
